# seed	tree	idx	u32	uniform_f32_bits
42	0	612	3426682661	3f4c3f07
42	0	613	2468673409	3f1324f8
42	0	614	86064365	3ca4279e
42	0	615	3218130781	3f3fd0c7
42	0	616	69934454	3c8563af
42	0	617	4043592787	3f710454
42	0	618	2316991401	3f0a1a7c
42	0	619	1402250237	3ea72948
42	0	620	1035606153	3e76e862
42	0	621	2887297152	3f2c18a8
42	0	622	404654813	3dc0f457
42	0	623	307993507	3d92dcdd
42	0	624	2214486104	3f03fe60
42	0	625	423770524	3dca11cd
42	0	626	2184447308	3f023405
42	0	627	3004242100	3f331119
42	0	628	2241843180	3f059fd0
42	0	629	831558426	3e46424c
42	0	630	4130129568	3f762cc7
42	0	631	3230752130	3f40915e
42	0	632	2786376094	3f2614ba
42	0	633	274863948	3d8310ba
42	0	634	3568770561	3f54b71e
42	0	635	1844170729	3edbd7a0
42	0	636	3853404207	3f65ae48
42	0	637	594036060	3e0da115
42	0	638	531130048	3dfd4336
42	0	639	2026592506	3ef196b2
42	0	640	3241404726	3f4133e9
42	0	641	3647173361	3f596373
42	0	642	1946164818	3ee8003d
42	0	643	1709747398	3ecbd15a
42	0	644	4178182046	3f790a00
42	0	645	3277559511	3f435b97
42	0	646	2104657392	3efae50c
42	0	647	2032169670	3ef240e6
42	0	648	3310044812	3f454b47
42	0	649	1889641432	3ee14348
42	0	650	3581946519	3f55802b
42	0	651	1307476831	3e9bdd07
42	0	652	1368018038	3ea31499
42	0	653	3826090709	3f640d83
42	0	654	3236517622	3f40e957
42	0	655	2470580440	3f134211
42	0	656	4194977908	3f7a0a48
42	0	657	336571356	3da07d5f
42	0	658	3958519983	3f6bf239
42	0	659	3110656013	3f3968d8
42	0	660	3417653101	3f4bb53f
42	0	661	1568368880	3ebaf6d2
42	0	662	3476462666	3f4f369c
42	0	663	4217561264	3f7b62e1
42	0	664	2066544167	3ef659ec
42	0	665	621432346	3e142938
42	0	666	2292343656	3f08a263
42	0	667	888422869	3e53d107
42	0	668	459623753	3ddb2a6a
42	0	669	825772813	3e44e12c
42	0	670	2249620813	3f06167d
42	0	671	1533903650	3eb6db06
42	0	672	4142040141	3f76e284
42	0	673	276076803	3d83a4c8
42	0	674	4242615848	3f7ce12e
42	0	675	779609720	3e39df9a
42	0	676	491420886	3dea53e7
42	0	677	2737961030	3f2331f8
42	0	678	1725393257	3ecdaed3
42	0	679	2852319912	3f2a02f3
42	0	680	2668682879	3f1f10de
42	0	681	4034269523	3f707611
42	0	682	3278430563	3f4368e1
42	0	683	21346796	3ba2dcf6
42	0	684	196639572	3d3b87b5
42	0	685	385704144	3db7eb06
42	0	686	563228221	3e0648b9
42	0	687	112786450	3cd71f82
42	0	688	3788935270	3f61d690
42	0	689	1340903136	3e9fd91e
42	0	690	3035470244	3f34ed9a
42	0	691	4270523236	3f7e8b03
42	0	692	2451582874	3f122030
42	0	693	2202661899	3f0349f4
42	0	694	4237380164	3f7c914a
42	0	695	1799121172	3ed678d2
42	0	696	3906488660	3f68d849
42	0	697	3175064461	3f3d3fa4
42	0	698	1649616827	3ec4a64f
42	0	699	2532524132	3f16f340
42	0	700	4066535877	3f72626a
42	0	701	3928578586	3f6a295a
42	0	702	2607827544	3f1b704a
42	0	703	3685902031	3f5bb267
42	0	704	3577651303	3f553ea0
42	0	705	1826376038	3ed9b893
42	0	706	245243893	3d69e1ff
42	0	707	655818825	3e1c5c01
42	0	708	904441900	3e57a2c1
42	0	709	671507172	3e20198c
42	0	710	3108766469	3f394c03
42	0	711	2761011814	3f2491b2
42	0	712	3986379160	3f6d9b52
42	0	713	4015978242	3f6f5ef7
42	0	714	193204619	3d384119
42	0	715	2387672401	3f0e50fd
42	0	716	1462120108	3eae4c5d
42	0	717	540594956	3e00e34c
42	0	718	2813626016	3f27b487
42	0	719	2798104583	3f26c7b0
42	0	720	812423	39465878
42	0	721	571546433	3e08446d
42	0	722	4123136442	3f75c212
42	0	723	783202618	3e3abae5
42	0	724	1671960687	3ec75031
42	0	725	2518623173	3f161f24
42	0	726	3821565518	3f63c876
42	0	727	4059630834	3f71f90d
42	0	728	3540499503	3f5307bc
42	0	729	3914803288	3f695728
42	0	730	3066114613	3f36c132
42	0	731	2117571331	3efc6f26
42	0	732	1205945085	3e8fc286
42	0	733	857997799	3e4c9008
42	0	734	831028196	3e4621f0
42	0	735	2042138323	3ef3711e
42	0	736	144399464	3d09b5c6
42	0	737	2928826133	3f2e9257
42	0	738	2893029014	3f2c701f
42	0	739	1810937477	3ed7e16d
42	0	740	2730796079	3f22c4a4
42	0	741	2623404931	3f1c5dfc
42	0	742	29442495	3be0a0e0
42	0	743	3482862240	3f4f9843
42	0	744	2871498361	3f2b2796
42	0	745	707137934	3e289846
42	0	746	1462542416	3eae5941
42	0	747	4025015073	3f6fe8db
42	0	748	2408277709	3f0f8b67
42	0	749	1464663850	3eae99fe
42	0	750	2894131507	3f2c80f1
42	0	751	3102984494	3f38f3c9
42	0	752	2434312012	3f1118a7
42	0	753	2887104041	3f2c15b6
42	0	754	3490606208	3f500e6c
42	0	755	567549760	3e07507d
42	0	756	3494497823	3f5049ce
42	0	757	2673863532	3f1f5feb
42	0	758	1650139143	3ec4b640
42	0	759	3724532036	3f5dffd9
42	0	760	4125277501	3f75e2bd
42	0	761	1085588266	3e816986
42	0	762	3964662257	3f6c4ff2
42	0	763	391412712	3dbaa3df
42	0	764	439623349	3dd1a0f6
42	0	765	1484580581	3eb0f9ce
42	0	766	3566522281	3f5494d0
42	0	767	3582071109	3f558211
42	0	768	2033400062	3ef26672
42	0	769	2485386833	3f1423fe
42	0	770	29770016	3be32090
42	0	771	2598546223	3f1ae2ab
42	0	772	1283510963	3e9901a5
42	0	773	49219290	3c3bc1b6
42	0	774	1731888691	3ece750c
42	0	775	3445162748	3f4d5903
42	0	776	3700970814	3f5c9855
42	0	777	3566060384	3f548dc3
42	0	778	1965459593	3eea4d11
42	0	779	1005333997	3e6fb0b8
42	0	780	2627734844	3f1ca00d
42	0	781	1301058541	3e9b1928
42	0	782	2038845376	3ef30ca0
42	0	783	124663904	3cedc70c
42	0	784	2499793505	3f14ffd2
42	0	785	219881643	3d51b20b
42	0	786	4274431604	3f7ec6a6
42	0	787	1437771496	3eab654e
42	0	788	312806524	3d952864
42	0	789	1482124513	3eb0aeda
42	0	790	601641490	3e0f7148
42	0	791	1322661538	3e9dac6d
42	0	792	1173992709	3e8bf36a
42	0	793	103631477	3cc5a94f
42	0	794	2387368727	3f0e4c5b
42	0	795	3472963138	3f4f0136
42	0	796	2815294070	3f27cdfa
42	0	797	3864621838	3f665973
42	0	798	840745062	3e487302
42	0	799	86659068	3ca54a00
42	0	800	851626817	3e4b0b2d
42	0	801	2316752091	3f0a16d5
42	0	802	2893898911	3f2c7d65
42	0	803	2683048069	3f1fec11
42	0	804	4065569422	3f7253ab
42	0	805	3913878191	3f69490b
42	0	806	2898828032	3f2cc89b
42	0	807	891963006	3e54a91a
42	0	808	3790425247	3f61ed4d
42	0	809	4075924393	3f72f1ac
42	0	810	3624401722	3f5807fb
42	0	811	2719667096	3f221ad4
42	0	812	2075922589	3ef77821
42	0	813	1011952687	3e7144b1
42	0	814	2847160380	3f29b438
42	0	815	3766820250	3f60851e
42	0	816	1699062763	3eca8b48
42	0	817	1039592596	3e77dbb2
42	0	818	290768911	3d8aa640
42	0	819	3499022984	3f508edb
42	0	820	1236886364	3e9372c7
42	0	821	3157246321	3f3c2fc1
42	0	822	1870358459	3edef6cf
42	0	823	1066124927	3e7e2f1a
42	0	824	2080370486	3ef7ffde
42	0	825	2199357256	3f031787
42	0	826	1106728420	3e83eeac
42	0	827	679041940	3e21e56e
42	0	828	3190861853	3f3e30b0
42	0	829	2690065784	3f205725
42	0	830	2535829769	3f1725b1
42	0	831	1065040485	3e7decea
42	0	832	4131590165	3f764310
42	0	833	3879655202	3f673ed7
42	0	834	1777147104	3ed3da3a
42	0	835	1545319511	3eb83769
42	0	836	309930963	3d93c95f
42	0	837	3610648839	3f573621
42	0	838	2864264659	3f2ab936
42	0	839	643765180	3e197c4f
42	0	840	2946687712	3f2fa2e3
42	0	841	4134759474	3f76736c
42	0	842	1172933033	3e8bd313
42	0	843	1178731557	3e8c8408
42	0	844	2586130084	3f1a2537
42	0	845	3311890998	3f456772
42	0	846	2943174118	3f2f6d46
42	0	847	3571224658	3f54dc90
42	0	848	1540244421	3eb79c88
42	0	849	2387588705	3f0e4fb6
42	0	850	1096313343	3e82b0d4
42	0	851	2116407689	3efc4ba3
42	0	852	1013328453	3e7198a9
42	0	853	2076925921	3ef796c0
42	0	854	1260498106	3e964359
42	0	855	3039811716	3f352fd9
42	0	856	4273530126	3f7eb8e5
42	0	857	1673473847	3ec77e5e
42	0	858	1076461449	3e8052ff
42	0	859	1216983354	3e911362
42	0	860	1442760655	3eabfd90
42	0	861	659772320	3e1d4d4e
42	0	862	2908573714	3f2d5d50
42	0	863	2031807858	3ef235db
42	0	864	1147102929	3e88bece
42	0	865	4145600608	3f7718d8
42	0	866	2789460684	3f2643cb
42	0	867	3141504337	3f3b3f8d
42	0	868	1193453201	3e8e454d
42	0	869	2212139854	3f03da93
42	0	870	968437795	3e66e4c1
42	0	871	3982218311	3f6d5bd4
42	0	872	2308213549	3f09948b
42	0	873	1166941115	3e8b1c37
42	0	874	2288458001	3f086719
42	0	875	1003451833	3e6f3dd7
42	0	876	163858144	3d1c446e
42	0	877	3816764058	3f637f33
42	0	878	2218413233	3f043a4d
42	0	879	3578833457	3f5550aa
42	0	880	375588295	3db3182e
42	0	881	926030086	3e5cc864
42	0	882	409375705	3dc3349f
42	0	883	3016505682	3f33cc39
42	0	884	1440718175	3eabbf3b
42	0	885	562790525	3e062e02
42	0	886	382845858	3db68e1d
42	0	887	1350392324	3ea0fab4
42	0	888	3190118407	3f3e2558
42	0	889	3368458004	3f48c697
42	0	890	1942933423	3ee79d9f
42	0	891	95227174	3cb5a1a5
42	0	892	2581010979	3f19d71a
42	0	893	3033747239	3f34d34f
42	0	894	982587863	3e6a4467
42	0	895	3599711457	3f568f3d
42	0	896	2148956347	3f001679
42	0	897	2161626401	3f00d7cd
42	0	898	230779426	3d5c16a2
42	0	899	1396030867	3ea66b7b
42	0	900	3419027976	3f4bca3a
42	0	901	739710285	3e305c55
42	0	902	3468835322	3f4ec23a
42	0	903	29572476	3be19ebe
42	0	904	704181143	3e27e3ce
42	0	905	1209963266	3e903d26
42	0	906	2566202145	3f18f523
42	0	907	3640424398	3f58fc78
42	0	908	3512291437	3f515950
42	0	909	2495159105	3f14b91b
42	0	910	3077597079	3f377068
42	0	911	1350453547	3ea0fc92
42	0	912	2080060079	3ef7f665
42	0	913	1811635068	3ed7f6b7
42	0	914	1320025034	3e9d5bf8
42	0	915	2931993631	3f2ec2ac
42	0	916	3172017347	3f3d1125
42	0	917	1441191347	3eabcdab
42	0	918	2114960855	3efc1f7c
42	0	919	1915690853	3ee45e3f
42	0	920	764687357	3e3650d0
42	0	921	4294414525	3f7ff791
42	0	922	4102359041	3f748508
42	0	923	198540060	3d3d57b2
42	0	924	1871425116	3edf175d
42	0	925	3515718246	3f518d9a
42	0	926	1554317800	3eb94a04
42	0	927	4001131226	3f6e7c6b
42	0	928	3781703182	3f616836
42	0	929	2557013954	3f1868f0
42	0	930	3409031494	3f4b31b1
42	0	931	4016528128	3f6f675b
42	0	932	1778063520	3ed3f631
42	0	933	3622683079	3f57edc2
42	0	934	793262499	3e3d20e7
42	0	935	2737838960	3f23301b
42	0	936	1422464869	3ea9922f
42	0	937	1241232126	3e93f766
42	0	938	4107614221	3f74d538
42	0	939	4065360413	3f72507a
42	0	940	3868799141	3f669931
42	0	941	2174415699	3f019af3
42	0	942	2339399328	3f0b7067
42	0	943	3373545157	3f491437
42	0	944	3112531778	3f398577
42	0	945	3373324501	3f4910d9
42	0	946	4090886831	3f73d5fb
42	0	947	853364037	3e4b7535
42	0	948	3459543697	3f4e3473
42	0	949	2605395289	3f1b4b2d
42	0	950	2099536285	3efa48c3
42	0	951	3564332569	3f547366
42	0	952	3095550998	3f38825c
42	0	953	2485690662	3f1428a1
42	0	954	3317337564	3f45ba8e
42	0	955	3787323578	3f61bdf9
42	0	956	411890279	3dc46793
42	0	957	3914789670	3f6956f3
42	0	958	2320022349	3f0a48bb
42	0	959	2297103487	3f08eb04
42	0	960	3048736218	3f35b806
42	0	961	1306762143	3e9bc737
42	0	962	4148759069	3f77490a
42	0	963	1905708571	3ee32d9c
42	0	964	2776648654	3f25804c
42	0	965	975878906	3e68aaec
42	0	966	3416090920	3f4b9d69
42	0	967	2051162647	3ef48484
42	0	968	1160310328	3e8a51dc
42	0	969	4115037520	3f75467d
42	0	970	151117457	3d101de9
42	0	971	1274159255	3e97e441
42	0	972	3649707094	3f598a1c
42	0	973	3882463050	3f6769af
42	0	974	4204655009	3f7a9df2
42	0	975	1002510665	3e6f0465
42	0	976	2143520673	3eff870f
42	0	977	665927423	3e1ec4fc
42	0	978	800981186	3e3ef803
42	0	979	3751526959	3f5f9bc2
42	0	980	2742045346	3f23704b
42	0	981	2740134791	3f235324
42	0	982	1940041255	3ee7455c
42	0	983	2363534019	3f0ce0ab
42	0	984	2650690043	3f1dfe52
42	0	985	1345257978	3ea05e04
42	0	986	930205149	3e5dc737
42	0	987	2274024828	3f078add
42	0	988	523990050	3df9dba1
42	0	989	3469023581	3f4ec519
42	0	990	3975019989	3f6cedfe
42	0	991	2033163490	3ef25f3a
42	0	992	4186261342	3f798547
42	0	993	1680122759	3ec84947
42	0	994	3166921760	3f3cc364
42	0	995	1945849018	3ee7f699
42	0	996	2092963668	3ef9802f
42	0	997	3843972967	3f651e5f
42	0	998	1766324381	3ed28ff1
42	0	999	2735328478	3f2309cd
42	0	1000	3825910127	3f640ac1
42	0	1001	3527362517	3f523f48
42	0	1002	3967598188	3f6c7cbe
42	0	1003	2450925638	3f121628
42	0	1004	2588608083	3f1a4b06
42	0	1005	3318115301	3f45c66c
42	0	1006	904223947	3e579573
42	0	1007	2314872953	3f09fa28
42	0	1008	3920511775	3f69ae43
42	0	1009	2788919773	3f263b8a
42	0	1010	1248389240	3e94d1d1
42	0	1011	2490878642	3f1477cb
42	0	1012	3790796301	3f61f2f6
42	0	1013	1074997601	3e802653
42	0	1014	1347241983	3ea09a90
42	0	1015	1273297394	3e97c9f4
42	0	1016	3185247809	3f3ddb06
42	0	1017	2913290952	3f2da54b
42	0	1018	904996656	3e57c49d
42	0	1019	3986943725	3f6da3ef
42	0	1020	3119514847	3f39f005
42	0	1021	3591589466	3f56134e
42	0	1022	389877939	3db9e886
42	0	1023	628482242	3e15d783
42	1	0	687819970	3e23fd33
42	1	1	2592620328	3f1a883f
42	1	2	2975550928	3f315b4e
42	1	3	2672029660	3f1f43f0
42	1	4	1172961726	3e8bd3f3
42	1	5	1558250172	3eb9c205
42	1	6	33600639	3c002d20
42	1	7	3174686028	3f3d39dd
42	1	8	728523734	3e2db18f
42	1	9	1296765622	3e9a9625
42	1	10	73711805	3c8c9818
42	1	11	1313467614	3e9c93da
42	1	12	2695688905	3f20acf3
42	1	13	3427426736	3f4c4a62
42	1	14	2590492531	3f1a67c7
42	1	15	3713038060	3f5d5077
42	1	16	3541533858	3f531785
42	1	17	3763017098	3f604b16
42	1	18	1841563886	3edb8812
42	1	19	4069453706	3f728ef0
42	1	20	193255179	3d384d71
42	1	21	2062682003	3ef5e40f
42	1	22	253094977	3d715ec4
42	1	23	95191172	3cb59010
42	1	24	1272437501	3e97afb6
42	1	25	2258185155	3f06992c
42	1	26	1165827459	3e8afa3b
42	1	27	3676048038	3f5b1c0b
42	1	28	2721496971	3f2236c0
42	1	29	1916702827	3ee47d21
42	1	30	2693138856	3f20860a
42	1	31	1964243425	3eea27f4
42	1	32	1808244499	3ed78f3e
42	1	33	3758181235	3f60014b
42	1	34	3834654703	3f649030
42	1	35	3779777607	3f614ad4
42	1	36	1286185220	3e995342
42	1	37	4168353039	3f787405
42	1	38	1093284106	3e825462
42	1	39	2269910188	3f074c15
42	1	40	3097512020	3f38a048
42	1	41	3921767084	3f69c16b
42	1	42	3782890005	3f617a52
42	1	43	1264139262	3e96b278
42	1	44	684719897	3e233ffc
42	1	45	1084144698	3e813d78
42	1	46	1425950082	3ea9fc8b
42	1	47	1559242865	3eb9e051
42	1	48	2423207381	3f106f36
42	1	49	2090144939	3ef92a29
42	1	50	2027697210	3ef1b868
42	1	51	4024974119	3f6fe83b
42	1	52	4283469236	3f7f508e
42	1	53	729115766	3e2dd5b2
42	1	54	747029159	3e321b0b
42	1	55	742921329	3e312052
42	1	56	3107642207	3f393adb
42	1	57	2793089177	3f267b29
42	1	58	99662293	3cbe173b
42	1	59	2635539612	3f1d1725
42	1	60	1472181551	3eaf7f6a
42	1	61	2057933209	3ef55323
42	1	62	3474080958	3f4f1245
42	1	63	3588704201	3f55e748
42	1	64	4188811639	3f79ac31
42	1	65	2167551058	3f013234
42	1	66	3052584350	3f35f2be
42	1	67	1574108964	3ebba5fe
42	1	68	4240957763	3f7cc7e1
42	1	69	2699275553	3f20e3ad
42	1	70	1724876109	3ecd9f0b
42	1	71	2615607008	3f1be6ff
42	1	72	2279053348	3f07d798
42	1	73	1763137610	3ed22eb1
42	1	74	2489531998	3f14633e
42	1	75	3894436836	3f682064
42	1	76	820775066	3e43b022
42	1	77	4175034463	3f78d9f8
42	1	78	2061362603	3ef5bbcb
42	1	79	2552198596	3f181f76
42	1	80	2241985478	3f05a1fc
42	1	81	1181846597	3e8ce319
42	1	82	7014512	3ad610e1
42	1	83	1245795658	3e9482ab
42	1	84	3809565769	3f63115c
42	1	85	781428442	3e3a4e9b
42	1	86	400294904	3dbee020
42	1	87	3895744121	3f683456
42	1	88	3233583418	3f40bc91
42	1	89	150877036	3d0fe337
42	1	90	2242545673	3f05aa88
42	1	91	843727631	3e49290c
42	1	92	1564462252	3eba7f99
42	1	93	917600362	3e5ac5e2
42	1	94	3560249982	3f54351a
42	1	95	2017374318	3ef07d61
42	1	96	283232898	3d870e54
42	1	97	3777601522	3f6129a0
42	1	98	664037877	3e1e51a8
42	1	99	972450609	3e67d9ad
42	1	100	2187782656	3f0266ea
42	1	101	3986372998	3f6d9b3a
42	1	102	1910228920	3ee3b78f
42	1	103	1625712825	3ec1ccd1
42	1	104	2543796039	3f179f3f
42	1	105	1296059368	3e9a8098
42	1	106	2867613182	3f2aec4e
42	1	107	1148717254	3e88f012
42	1	108	1439837431	3eaba45a
42	1	109	1462809991	3eae616b
42	1	110	3653168596	3f59beee
42	1	111	1236447101	3e93655f
42	1	112	1774722275	3ed3903a
42	1	113	4153371776	3f778f6c
42	1	114	3376507749	3f49416b
42	1	115	2304734536	3f095f75
42	1	116	366380344	3daeb42a
42	1	117	1519380235	3eb51fce
42	1	118	2064351500	3ef61702
42	1	119	1876421389	3edfafd6
42	1	120	1466003648	3eaec2e2
42	1	121	847834031	3e4a23af
42	1	122	1123466957	3e85ed7e
42	1	123	4019188860	3f6f8ff4
42	1	124	1171868098	3e8bb294
42	1	125	1515450496	3eb4a7e1
42	1	126	3625057304	3f5811fc
42	1	127	2124404801	3efd3fb1
42	1	128	3853802151	3f65b45b
42	1	129	2113850560	3efbfd9a
42	1	130	2882629564	3f2bd170
42	1	131	2460412098	3f12a6e9
42	1	132	3129732479	3f3a8bed
42	1	133	1462308801	3eae5220
42	1	134	4175177814	3f78dc28
42	1	135	233629728	3d5ece82
42	1	136	3583930083	3f559e6f
42	1	137	1152561964	3e896566
42	1	138	1224898056	3e9204ec
42	1	139	103747186	3cc5e1ce
42	1	140	1296860612	3e9a990c
42	1	141	3482195593	3f4f8e17
42	1	142	2518911275	3f162389
42	1	143	901500356	3e56ef37
42	1	144	62535625	3c6e8df2
42	1	145	1119062973	3e856717
42	1	146	3445091075	3f4d57eb
42	1	147	1053098771	3e7b140c
42	1	148	1306539262	3e9bc06a
42	1	149	1928484141	3ee5e4aa
42	1	150	3001338907	3f32e4cc
42	1	151	593107114	3e0d6863
42	1	152	272139045	3d81c419
42	1	153	343096723	3da399ed
42	1	154	3609132690	3f571eff
42	1	155	4165707750	3f784ba8
42	1	156	3226545748	3f40512e
42	1	157	3993567016	3f6e08ff
42	1	158	2511860353	3f15b7f3
42	1	159	2622897299	3f1c563d
42	1	160	2876329485	3f2b714e
42	1	161	3484989713	3f4fb8b9
42	1	162	1345093821	3ea05901
42	1	163	2516023574	3f15f779
42	1	164	3035599054	3f34ef91
42	1	165	3776474766	3f61186f
42	1	166	3338423319	3f46fc4c
42	1	167	506849834	3df1af51
42	1	168	2797503116	3f26be83
42	1	169	3480314716	3f4f7163
42	1	170	1424978496	3ea9dee4
42	1	171	2973815631	3f3140d3
42	1	172	1640322951	3ec38aaf
42	1	173	964678110	3e65ff47
42	1	174	3871459338	3f66c1c8
42	1	175	2489353361	3f146085
42	1	176	933995675	3e5eae92
42	1	177	1667645332	3ec6cc7f
42	1	178	2930896294	3f2eb1ee
42	1	179	1047526657	3e79bff4
42	1	180	693956070	3e2573b8
42	1	181	3297175935	3f4486e9
42	1	182	3403556657	3f4ade27
42	1	183	1604933490	3ebf52af
42	1	184	1519706094	3eb529c0
42	1	185	3679463268	3f5b5027
42	1	186	74857429	3c8ec77b
42	1	187	1755390152	3ed14242
42	1	188	473446880	3de1c1cf
42	1	189	2672729545	3f1f4e9e
42	1	190	741137609	3e30b373
42	1	191	783921424	3e3ae6c4
42	1	192	3792736217	3f621090
42	1	193	595918152	3e0e13f5
42	1	194	1812774368	3ed8197c
42	1	195	3802636359	3f62a7a0
42	1	196	4027151325	3f700974
42	1	197	1962257656	3ee9eb5a
42	1	198	1817842451	3ed8b426
42	1	199	4258534364	3f7dd414
42	1	200	393526092	3dbba5da
42	1	201	1186106707	3e8d651b
42	1	202	2494631333	3f14b10e
42	1	203	1692986209	3ec9d1d7
42	1	204	4039202656	3f70c157
42	1	205	600268363	3e0f1d79
42	1	206	51738368	3c455dc0
42	1	207	771827207	3e380498
42	1	208	2905808331	3f2d331e
42	1	209	1879301050	3ee007b7
42	1	210	3265867572	3f42a92f
42	1	211	475298632	3de2a3da
42	1	212	2956348797	3f30364d
42	1	213	1001681170	3e6ed1c4
42	1	214	3424756386	3f4c21a3
42	1	215	2993791890	3f3271a4
42	1	216	1899277517	3ee2695a
42	1	217	3645263584	3f59464f
42	1	218	2237727275	3f056102
42	1	219	4088390666	3f73afe4
42	1	220	3151043362	3f3bd11b
42	1	221	1206167800	3e8fc952
42	1	222	1024010331	3e7424a1
42	1	223	1631786570	3ec2862d
42	1	224	3614612117	3f57729b
42	1	225	1146519438	3e88acff
42	1	226	3833214372	3f647a36
42	1	227	749136222	3e329ba5
42	1	228	3468398370	3f4ebb8f
42	1	229	1631955216	3ec28b52
42	1	230	2342813307	3f0ba47e
42	1	231	3299438961	3f44a971
42	1	232	3455182887	3f4df1e8
42	1	233	2650104682	3f1df563
42	1	234	684578308	3e233758
42	1	235	3076474680	3f375f47
42	1	236	1985807455	3eecba09
42	1	237	144553111	3d09db49
42	1	238	384984403	3db7932b
42	1	239	3843673459	3f6519cd
42	1	240	2461343588	3f12b51f
42	1	241	2632416515	3f1ce77d
42	1	242	2945153780	3f2f8b7b
42	1	243	3819970052	3f63b01e
42	1	244	2969921912	3f310569
42	1	245	3549612759	3f5392cb
42	1	246	4192947138	3f79eb4c
42	1	247	282178218	3d868d95
42	1	248	2537270906	3f173bae
42	1	249	1245627653	3e947d8a
42	1	250	4063258740	3f723068
42	1	251	2685177487	3f200c8f
42	1	252	4027738979	3f70126b
42	1	253	4178255351	3f790b1e
42	1	254	1661498677	3ec610ea
42	1	255	4006033549	3f6ec739
42	1	256	1122081051	3e85c332
42	1	257	3576065009	3f55266c
42	1	258	921021678	3e5b96b4
42	1	259	672620504	3e205d7f
42	1	260	937259768	3e5f75cc
42	1	261	3381363749	3f498b84
42	1	262	2193030366	3f02b6fd
42	1	263	2594004097	3f1a9d5d
42	1	264	4156829828	3f77c431
42	1	265	2145948943	3effd12a
42	1	266	1414226280	3ea896c3
42	1	267	248126728	3d6ca1d0
42	1	268	665916451	3e1ec451
42	1	269	2716380704	3f21e8ae
42	1	270	3294974260	3f446551
42	1	271	1475349957	3eafe01c
42	1	272	2767303210	3f24f1b2
42	1	273	3521371342	3f51e3dd
42	1	274	1193403350	3e8e43c8
42	1	275	3171623261	3f3d0b21
42	1	276	739294593	3e3042f6
42	1	277	4024583007	3f6fe243
42	1	278	4204775718	3f7a9fc9
42	1	279	1862096987	3eddfab1
42	1	280	1960179774	3ee9abf0
42	1	281	1813457658	3ed82e56
42	1	282	1918656475	3ee4b8c0
42	1	283	536414411	3dffc846
42	1	284	3341781209	3f472f89
42	1	285	2874789318	3f2b59ce
42	1	286	282538140	3d86b985
42	1	287	1337453819	3e9f6fda
42	1	288	3538465286	3f52e8b2
42	1	289	97520790	3cba0193
42	1	290	3044264290	3f3573c9
42	1	291	757394879	3e3493b7
42	1	292	2121444579	3efce55a
42	1	293	1677704472	3ec7ff7a
42	1	294	857925317	3e4c8b9b
42	1	295	2824541437	3f285b15
42	1	296	3412994897	3f4b6e2b
42	1	297	639105685	3e185fea
42	1	298	1152481999	3e8962f6
42	1	299	1409987405	3ea81567
42	1	300	2678768961	3f1faac5
42	1	301	3221955896	3f400b25
42	1	302	1431441484	3eaaa421
42	1	303	38209632	3c11c218
42	1	304	4123211601	3f75c337
42	1	305	2905902401	3f2d348d
42	1	306	3626269821	3f58247c
42	1	307	2234667314	3f053251
42	1	308	3644913742	3f5940f8
42	1	309	4293396511	3f7fe808
42	1	310	1337442880	3e9f6f84
42	1	311	832500187	3e467bc7
42	1	312	917598326	3e5ac5c2
42	1	313	1533443118	3eb6ccf8
42	1	314	2970238783	3f310a3f
42	1	315	3209510895	3f3f4d40
42	1	316	720532309	3e2bc9cd
42	1	317	2246168496	3f05e1d0
42	1	318	1580563253	3ebc6af6
42	1	319	3166506927	3f3cbd10
42	1	320	2550115541	3f17ffad
42	1	321	1567527412	3ebadd24
42	1	322	609500332	3e1150f3
42	1	323	3944370366	3f6b1a51
42	1	324	927448281	3e5d1ef3
42	1	325	3851655581	3f65939a
42	1	326	75372931	3c8fc330
42	1	327	1351393031	3ea1193e
42	1	328	352841309	3da83f73
42	1	329	953975085	3e637205
42	1	330	2370967768	3f0d5219
42	1	331	1841185874	3edb7c89
42	1	332	1019848001	3e732695
42	1	333	3743528605	3f5f21b7
42	1	334	1554464833	3eb94e81
42	1	335	4156598102	3f77c0a7
42	1	336	74275955	3c8dab8e
42	1	337	3992845883	3f6dfdfe
42	1	338	758291144	3e34ca6b
42	1	339	1681642733	3ec877aa
42	1	340	3866098614	3f666ffc
42	1	341	2570772041	3f193ade
42	1	342	1238523854	3e93a4c0
42	1	343	2562124421	3f18b6eb
42	1	344	2368187984	3f0d27ae
42	1	345	1944289522	3ee7c702
42	1	346	1710012796	3ecbd973
42	1	347	3621258524	3f57d805
42	1	348	2224773140	3f049b58
42	1	349	2479085662	3f13c3d8
42	1	350	3050386858	3f35d136
42	1	351	3351939698	3f47ca8a
42	1	352	674141814	3e20ba5a
42	1	353	4263254028	3f7e1c18
42	1	354	3092048426	3f384cea
42	1	355	3821855505	3f63cce3
42	1	356	2939247633	3f2f315c
42	1	357	1060743450	3e7ce6a4
42	1	358	523170896	3df977a2
42	1	359	42358936	3c219626
42	1	360	2490572060	3f14731d
42	1	361	180919484	3d2c89cc
42	1	362	2508950213	3f158b8b
42	1	363	3603070117	3f56c27d
42	1	364	791177323	3e3ca1a2
42	1	365	2540341806	3f176a8a
42	1	366	163114626	3d1b8ee8
42	1	367	1179762469	3e8ca37e
42	1	368	3348812496	3f479ad3
42	1	369	3461377294	3f4e506d
